id,barcode,brand_code,category,category_code,cpg_ref,cpg_id,name,is_top_brand
5fb82a68be37ce522e165ce6,511111217817,NATURES HARVEST,grocery,grocery,Cogs,5fb6b608be37ce522e165cb9,Nature's Harvest,false
5d6415d5a3a018514994f429,511111605058,511111605058,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Health Magazine,
5332fa7ae4b03c9a25efd229,511111402961,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Fanta,
5f494c5e04db711dd8fe87e4,511111216148,TEST BRANDCODE @1598639198570,baking,baking,Cogs,5f494c5d04db711dd8fe87e2,test brand @1598639198570,
5f772951be37ce6b592e90d0,511111316763,,baking,baking,Cogs,5f772951be37ce6b592e90cf,test brand @1601644881253,
5f504ac2be37ce0b793c9415,511111616467,TEST BRANDCODE @1599097538609,baking,baking,Cogs,5f504ac2be37ce0b793c9411,test brand @1599097538609,
5bd201cc965c7d66d92731ee,511111704706,SCOTT,household,,Cogs,550b2565e4b001d5e9e4146f,Scott,false
5fd2a0bfbe37ce49eb72c0f1,511111218135,TEST BRANDCODE @1607639231674,baking,baking,Cogs,5fd2a0bfbe37ce49eb72c0ef,test brand @1607639231674,false
5daf3507a60b87376833e35c,511111505921,EPIC,health & wellness,,Cogs,5332f5f3e4b03c9a25efd0ae,EPIC™,
58861c7e4e8d0d20bc42c4de,511111901426,GROLSCH,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Grolsch Lager,false
5f9770c0be37ce03d08a2d88,511111417101,TEST BRANDCODE @1603760320407,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1603760320407,
5a5e32c3e4b06ba572cf24aa,511111400042,MAGNUM,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Magnum,
5f99f71bbe37ce13da9eade9,511111817147,TEST BRANDCODE @1603925787411,baking,baking,Cogs,5f99f71bbe37ce13da9eade6,test brand @1603925787411,
5ffe35eabe37ce5e01754c4a,511111819417,TEST BRANDCODE @1610495466861,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1610495466861,false
5ffe3682be37ce5e01754c55,511111519430,,baking,baking,Cogs,5ffe3681be37ce5e01754c54,test brand @1610495618015,false
5ffe347ebe37ce5e01754c41,511111819349,TEST BRANDCODE @1610495102526,baking,baking,Cogs,5ffe347ebe37ce5e01754c3d,test brand @1610495102526,false
5ffe347ebe37ce5e01754c40,511111619338,TEST BRANDCODE @1610495102491,baking,baking,Cogs,5ffe347ebe37ce5e01754c3d,test brand @1610495102491,false
5ffe3480be37ce5e01754c44,511111519362,,baking,baking,Cogs,5ffe3480be37ce5e01754c43,test brand @1610495104441,false
5ffe35eabe37ce5e01754c46,511111019374,TEST BRANDCODE @1610495466175,baking,baking,Cogs,5ffe35eabe37ce5e01754c45,test brand @1610495466174,false
5ffe35f9be37ce5e01754c4c,511111019428,,baking,baking,Cogs,5ffe35f9be37ce5e01754c4b,test brand @1610495481412,false
5ffe347fbe37ce5e01754c42,511111319351,TEST BRANDCODE @1610495103255,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1610495103255,false
5ffe35eabe37ce5e01754c49,511111319405,TEST BRANDCODE @1610495466285,baking,baking,Cogs,5ffe35eabe37ce5e01754c45,test brand @1610495466285,false
5ff768e3be37ce1e961f32a0,511111118886,,baking,baking,Cogs,5ff768e3be37ce1e961f329f,test brand @1610049763071,false
5ff768d4be37ce1e961f329b,511111718840,TEST BRANDCODE @1610049748118,baking,baking,Cogs,5ff768d4be37ce1e961f3299,test brand @1610049748118,false
5ff768d4be37ce1e961f329d,511111418863,TEST BRANDCODE @1610049748181,baking,baking,Cogs,5ff768d4be37ce1e961f3299,test brand @1610049748181,false
5ff768d4be37ce1e961f329c,511111218852,TEST BRANDCODE @1610049748154,baking,baking,Cogs,5ff768d4be37ce1e961f3299,test brand @1610049748154,false
5ff768d4be37ce1e961f329e,511111918875,TEST BRANDCODE @1610049748724,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1610049748724,false
5ff77857be37ce58ce50083a,511111618898,TEST BRANDCODE @1610053719707,baking,baking,Cogs,5ff77857be37ce58ce500839,test brand @1610053719706,false
5fd7f2b3be37ce733975586c,511111518327,TEST BRANDCODE @1607987891932,baking,baking,Cogs,5fd7f2b3be37ce7339755868,test brand @1607987891932,false
5fd7f2b3be37ce733975586b,511111318316,TEST BRANDCODE @1607987891893,baking,baking,Cogs,5fd7f2b3be37ce7339755868,test brand @1607987891893,false
5fd7f2b3be37ce733975586a,511111818304,TEST BRANDCODE @1607987891852,baking,baking,Cogs,5fd7f2b3be37ce7339755868,test brand @1607987891852,false
5fd7f2b8be37ce733975586f,511111218340,,baking,baking,Cogs,5fd7f2b8be37ce733975586e,test brand @1607987896065,false
5fd7f2b4be37ce733975586d,511111018339,TEST BRANDCODE @1607987892541,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1607987892540,false
5fd3acb6be37ce0d9386bb3f,511111618171,TEST BRANDCODE @1607707829962,baking,baking,Cogs,5fd3acb5be37ce0d9386bb3e,test brand @1607707829961,false
5332fa7be4b03c9a25efd22b,511111702948,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Diet Cherry Coke,
58861c7e4e8d0d20bc42c4e0,511111701415,KILLIAN'S,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Killians,false
5332f775e4b03c9a25efd127,511111403630,,,,Cpgs,5332f5f3e4b03c9a25efd0ae,Cheerios,
581ce962e4b058c71f74c443,511111301813,,,,Cpgs,581ce8d5e4b058c71f74c442,.,
5332fa08e4b03c9a25efd1d8,511111903130,,,,Cpgs,5332f5f2e4b03c9a25efd0aa,Frosted Flakes,
5f3d6f44be37ce4ddbb1bb3b,511111715481,TEST BRANDCODE @1597861700880,baking,baking,Cogs,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700880,
5f628235be37ce78e6e2efb1,511111616696,,baking,baking,Cogs,5f628235be37ce78e6e2efb0,test brand @1600291381675,
58b5988ce4b0857c2ddb7252,511111301028,"",beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Henry's Hard Sparkling,false
5f3ff200be37ce1c81aa1e0b,511111115595,,baking,baking,Cogs,5f3ff200be37ce1c81aa1e0a,test brand @1598026240846,
57ebc125e4b0ac389136a33b,511111302063,"",grocery,,Cogs,559c2234e4b06aca36af13c6,Kraft Macaroni & Cheese,false
5332f7c8e4b03c9a25efd148,511111403401,,,,Cpgs,5332f5f3e4b03c9a25efd0ae,Cascadian Farm,
57ebc2c8e4b0ac389136a349,511111901938,KRAFT SHAKE 'N BAKE,grocery,,Cogs,559c2234e4b06aca36af13c6,Shake N' Bake,false
588ba032e4b02187f85cdadc,511111401087,HP,condiments & sauces,,Cogs,559c2234e4b06aca36af13c6,HP Sauce,false
5f493665be37ce52f8314fca,511111815891,,baking,baking,Cogs,5f493665be37ce52f8314fc9,test brand @1598633573683,
5dc0773ea60b873d6b0666ce,511111206262,DRUMSTICK CEREAL,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Drumstick™ Cereal,
5da60649a60b87376833e34b,511111105602,ALEVE D SINUS & COLD,health & wellness,,Cogs,53e10d6368abd3c7065097cc,ALEVE® D SINUS & COLD,
580dff84e4b0f32b2de2137f,511111601883,CHEEZ WHIZ,dairy,,Cogs,559c2234e4b06aca36af13c6,Cheez Whiz,false
5fcff305be37ce6d53dfc688,511111818021,TEST BRANDCODE @1607463685522,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1607463685522,false
5d66961cee7f2d201c7281cc,511111812449,,magazines,,Cogs,5c4f20b01b4181298aacffc1,Test brand1,true
57d957f2e4b0ac389136a2b4,511111502371,COOL WHIP,frozen,,Cogs,559c2234e4b06aca36af13c6,Cool Whip,false
5daf59751dda2c3e1416ae99,511111006022,TRIX,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Trix™,
5da60859a60b87376833e352,511111405740,FLINTSTONES,health & wellness,,Cogs,5d9b4f591dda2c6225a284aa,Flintstones™ Vitamins,false
5fb81935be37ce522e165cda,511111217695,ABSOLUT® GRAPEFRUIT,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Absolut® Grapefruit,false
5fb6d726be37ce522e165cc0,511111317432,ALTOS,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Altos®,false
5fb800f1be37ce522e165ccb,511111417545,DEL MAGUEY ,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Del Maguey® Vida,false
5fb80b63be37ce522e165cd1,511111917601,JAMESON® BLACK BARREL ,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Jameson® Black Barrel ,false
5fb808a1be37ce522e165ccf,511111817581,JAMESON,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Jameson® ,false
5fb7e62dbe37ce522e165cc3,511111217466,MONKEY 47,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Monkey 47®,false
5fb80d7cbe37ce522e165cd2,511111417613,MALIBU,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Malibu® Original,false
5fb7e962be37ce522e165cc6,511111417491,LILLET,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Lillet®,false
5d642de76d5f3b23d1bc7911,511111705161,511111705161,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Traditional Home,
57c0827de4b0718ff5fcb037,511111902461,AMP2,baby,,Cogs,5332f7a7e4b03c9a25efd134,Antarctica,true
5f3d6f44be37ce4ddbb1bb3d,511111815501,TEST BRANDCODE @1597861700940,baking,baking,Cogs,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700940,
5fa1c567be37ce402c4618f0,511111717195,TEST BRANDCODE @1604437351567,baking,baking,Cogs,5fa1c567be37ce402c4618ef,test brand @1604437351567,false
5332fa03e4b03c9a25efd1d5,511111603153,,,,Cpgs,53e10d6368abd3c7065097cc,Fruit Flavored Snacks,
5a8c3577e4b07f0a2dac8945,511111404163,KELSEN,snacks,,Cogs,5a734034e4b0d58f376be874,Kelsen,false
5da60932a60b87376833e356,511111405818,511111405818,health & wellness,,Cogs,53e10d6368abd3c7065097cc,ONE A DAY® KIDS AND TEENS,
5da606581dda2c3e1416ae85,511111605614,ALEVE DIRECT THERAPY PAIN RELIEF DEVICES,health & wellness,,Cogs,53e10d6368abd3c7065097cc,ALEVE® DIRECT THERAPY PAIN RELIEF DEVICES,
5a5d1ba9e4b0db471c2d0422,511111600404,COLORADO NATIVE,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Colorado Native,
585a9714e4b03e62d1ce0e92,511111801528,SOBE,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,SoBe,
57ebc026e4b0ac389136a338,511111502098,KNUDSEN,dairy,,Cogs,559c2234e4b06aca36af13c6,Knudsen,false
5da608a8a60b87376833e353,511111105763,511111105763,health & wellness,,Cogs,53e10d6368abd3c7065097cc,MiraLAX® Laxatives,
5fcda47cbe37ce688e08b0c3,511111317920,,baking,baking,Cogs,5fcda47cbe37ce688e08b0c2,test brand @1607312508610,false
5d66dda06d5f3b6188d4f050,511111005421,511111005421,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Pillsbury Magazine,
585a9637e4b03e62d1ce0e77,511111501770,CAP'N CRUNCH,breakfast & cereal,,Cogs,53e10d6368abd3c7065097cc,Cap'n Crunch,true
5332fa79e4b03c9a25efd226,511111602996,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Mello Yello,
5fb82359be37ce522e165ce1,511111917762,MRS BAIRD'S,grocery,grocery,Cogs,5fb6b608be37ce522e165cb9,Mrs Baird's ,false
592486bfe410d61fcea3d13f,511111500667,TRESEMME,personal care,personal_care,Cogs,5332f5f6e4b03c9a25efd0b4,TRESEMME,false
552ecca1e4b02ff29f99b215,511111202721,,,,Cpgs,5459429be4b0bfcb1e864082,Top Care,
5a5e3615e4b06ba572cf24ab,511111700029,PURE LEAF Iced Tea Beverages,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,PURE LEAF Iced Tea Beverages,false
5e5ff1f7ee7f2d0b35b2a18e,511111414049,ONE A DAY KIDS,health & wellness,healthy_and_wellness,Cogs,5d9b4f591dda2c6225a284aa,ONE A DAY® KIDS,
585a967fe4b03e62d1ce0e80,511111801689,"",snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,Lay's Kettle Cooked,true
5f513ea1be37ce21f1287c02,511111416500,TEST BRANDCODE @1599159968998,baking,baking,Cogs,5f513ea0be37ce21f1287c01,test brand @1599159968998,
5d66dd526d5f3b6188d4f04f,511111805410,LIFEWTR,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,LIFEWTR,false
5d6412f86d5f3b23d1bc7909,511111804994,511111804994,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Eating Well Magazine,
5332f608e4b03c9a25efd0c1,511111903901,,,,Cpgs,53e10d6368abd3c7065097cc,Sierra Mist,
5c49d161f0276e7719673719,511111904731,SIMILAC,baby,,Cogs,59b96571e4b0bf7c7980588b,SIMILAC,
5da60843a60b87376833e351,511111205739,CORICIDIN HBP,health & wellness,healthy_and_wellness,Cogs,5d9b4f591dda2c6225a284aa,Coricidin® HBP,false
5f7ba648be37ce23081c528e,511111716921,TEST BRANDCODE @1601939016290,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1601939016290,
5a5d29fde4b0db471c2d0433,511111400110,BADEDAS,beauty & personal care,,Cogs,53e10d6368abd3c7065097cc,Badedas,
54594387e4b0bfcb1e864083,511111902744,,,,Cpgs,5459429be4b0bfcb1e864082,Shurfine,
585a96d2e4b03e62d1ce0e89,511111001607,"",beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,Pepsi Diet,false
5332f9fee4b03c9a25efd1d0,511111803164,,,,Cpgs,5332f5f2e4b03c9a25efd0aa,Apple Jacks/Cinnamon Jacks,
5332fa73e4b03c9a25efd21c,511111703051,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Diet Coke,
5fa98944be37ce239d107103,511111617297,TEST BRANDCODE @1604946244876,baking,baking,Cogs,5fa98944be37ce239d1070ff,test brand @1604946244876,false
5332f7afe4b03c9a25efd13d,511111203483,,,,Cpgs,5332f7a7e4b03c9a25efd134,Shock Top,
5d540e65a3a018514994f41f,511111404880,BENIHANA,frozen,,Cogs,559c2234e4b06aca36af13c6,Benihana Frozen Entrees,
5daf46261dda2c3e1416ae96,511111905967,MOUNTAIN HIGH,dairy,,Cogs,5332f5f3e4b03c9a25efd0ae,Mountain High™,
585a972de4b03e62d1ce0e96,511111001485,TOSTITOS,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,Tostitos,
5f9770bfbe37ce03d08a2d86,511111317081,TEST BRANDCODE @1603760319788,baking,baking,Cogs,5f9770bfbe37ce03d08a2d83,test brand @1603760319788,
580e015be4b0f32b2de21385,511111501824,"",condiments & sauces,,Cogs,559c2234e4b06aca36af13c6,Kraft BBQ Sauce,false
5f5900d4be37ce21f1287c11,511111516569,GERBER BABY FOOD,baby,baby,Cogs,5f58fa84be37ce21f1287c0f,Gerber Baby Food,
5a8c33f3e4b07f0a2dac8943,511111504139,PACE,grocery,,Cogs,5a734034e4b0d58f376be874,Pace,false
5ab1589ae4b0915382df7621,511111204435,CAMPBELLS SLOW KETTLE ,canned goods & soups,,Cogs,5a734034e4b0d58f376be874,Campbell's Slow Kettle,false
5afda22ee4b03bf01c2a2965,511111304494,ARCHWAY,snacks,,Cogs,5a734034e4b0d58f376be874,Archway,false
588b9ff4e4b02187f85cdadb,511111901099,"",condiments & sauces,,Cogs,559c2234e4b06aca36af13c6,Kraft Salad Dressing,false
5ec2dde7be37ce5234ec36bb,511111314653,BAYER® ASPIRIN,health & wellness,healthy_and_wellness,Cogs,5d9b4f591dda2c6225a284aa,Bayer® Aspirin,false
5ff78071be37ce6a424ca0e9,511111818977,TEST BRANDCODE @1610055793449,baking,baking,Cogs,5ff78071be37ce6a424ca0e7,test brand @1610055793449,false
5ff78071be37ce6a424ca0e8,511111318965,TEST BRANDCODE @1610055793411,baking,baking,Cogs,5ff78071be37ce6a424ca0e7,test brand @1610055793411,false
5ff78071be37ce6a424ca0ea,511111018988,TEST BRANDCODE @1610055793500,baking,baking,Cogs,5ff78071be37ce6a424ca0e7,test brand @1610055793500,false
5ff78072be37ce6a424ca0ec,511111719007,TEST BRANDCODE @1610055794196,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1610055794196,false
5ff78071be37ce6a424ca0eb,511111518990,TEST BRANDCODE @1610055793537,baking,baking,Cogs,5ff78071be37ce6a424ca0e7,test brand @1610055793537,false
5ff789c5be37ce786ba0f6a3,511111219019,TEST BRANDCODE @1610058181549,baking,baking,Cogs,5ff789c5be37ce786ba0f6a2,test brand @1610058181548,false
5ff77857be37ce58ce50083c,511111718918,TEST BRANDCODE @1610053719944,baking,baking,Cogs,5ff77857be37ce58ce500839,test brand @1610053719944,false
5ff77858be37ce58ce50083d,511111918929,TEST BRANDCODE @1610053719998,baking,baking,Cogs,5ff77857be37ce58ce500839,test brand @1610053719998,false
5ff78070be37ce6a424ca0e6,511111118954,,baking,baking,Cogs,5ff78070be37ce6a424ca0e5,test brand @1610055792794,false
5ff77857be37ce58ce50083b,511111218906,TEST BRANDCODE @1610053719869,baking,baking,Cogs,5ff77857be37ce58ce500839,test brand @1610053719869,false
5ff77859be37ce58ce500840,511111618942,,baking,baking,Cogs,5ff77859be37ce58ce50083f,test brand @1610053721248,false
5ff77859be37ce58ce50083e,511111418931,TEST BRANDCODE @1610053721033,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1610053721033,false
5bd200c690fa074576779a16,511111004639,DEPEND,personal care,personal_care,Cogs,550b2565e4b001d5e9e4146f,Depend,false
5fdce9eabe37ce5fa8ba59db,511111318521,TEST BRANDCODE @1608313322283,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1608313322283,false
5fdce9e9be37ce5fa8ba59da,511111118510,TEST BRANDCODE @1608313321374,baking,baking,Cogs,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321374,false
5fdce9e9be37ce5fa8ba59d7,511111518488,TEST BRANDCODE @1608313321191,baking,baking,Cogs,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321191,false
5fdce9e9be37ce5fa8ba59d9,511111618508,TEST BRANDCODE @1608313321301,baking,baking,Cogs,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321301,false
5fdce9e9be37ce5fa8ba59d8,511111018490,TEST BRANDCODE @1608313321222,baking,baking,Cogs,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321222,false
5daf35a8a60b87376833e35d,511111005933,NATURE VALLEY,snacks,,Cogs,5332f5f3e4b03c9a25efd0ae,Nature Valley™,
5f4936ddbe37ce52f8314fdd,511111215981,TEST BRANDCODE @1598633693767,baking,baking,Cogs,5f4936ddbe37ce52f8314fda,test brand @1598633693767,
5f4936ddbe37ce52f8314fde,511111715993,TEST BRANDCODE @1598633693791,baking,baking,Cogs,5f4936ddbe37ce52f8314fda,test brand @1598633693791,
5fb6b82dbe37ce522e165cbc,511111117407,ANZIO,bread & bakery,bread_and_bakery,Cogs,5fb6b608be37ce522e165cb9,Anzio ,false
5d641306a3a018514994f427,511111705000,511111705000,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Family Circle,
55b630f5e4b0d8e685c14222,511111002598,,,,Cogs,55b62995e4b0d8e685c14213,Diet Rite,
5db780a6a60b87376833e369,511111806172,HERSHEY'S WHIPPED TOPPING,dairy,,Cogs,559c2234e4b06aca36af13c6,Hershey's Whipped Topping,
5f4936ddbe37ce52f8314fdb,511111515968,TEST BRANDCODE @1598633693720,baking,baking,Cogs,5f4936ddbe37ce52f8314fda,test brand @1598633693720,
5332f5f2e4b03c9a25efd0a9,511111804048,,,,Cpgs,5332f5f2e4b03c9a25efd0aa,Eggo,
5fb2852cbe37ce522e165cb2,511111617341,TEST BRANDCODE @1605535020671,baking,baking,Cogs,5fb2852cbe37ce522e165cae,test brand @1605535020671,false
592486bee410d61fcea3d12e,511111200802,IMPERIAL,dairy,,Cogs,53e10d6368abd3c7065097cc,IMPERIAL,
57c082a6e4b0718ff5fcb03b,511111502425,,,,Cpgs,5332f7a7e4b03c9a25efd134,Modelo Especial,
5da606ae1dda2c3e1416ae86,511111305637,ALEVE PM NIGHT TIME,health & wellness,,Cogs,53e10d6368abd3c7065097cc,ALEVE® PM NIGHT TIME,
5f99f71bbe37ce13da9eade7,511111117124,TEST BRANDCODE @1603925787294,baking,baking,Cogs,5f99f71bbe37ce13da9eade6,test brand @1603925787294,
5a8c5e74e4b07f0a2dac8947,511111904229,APOTHECARE ESSENTIALS,personal care,,Cogs,5332f5f6e4b03c9a25efd0b4,ApotheCARE Essentials,false
57e5817ae4b0ac389136a30c,511111902256,HENRY WEINHARD'S,beer wine spirits,,Cpgs,5332f709e4b03c9a25efd0f1,Henry's Hard Soda,false
5ab15392e4b0915382df761d,511111204367,CAMPBELLS CHUNKY ,canned goods & soups,,Cogs,5a734034e4b0d58f376be874,Campbell's Chunky,false
5e5ff265ee7f2d0b35b2a18f,511111914051,ONE A DAY® WOMENS,health & wellness,,Cogs,53e10d6368abd3c7065097cc,ONE A DAY® WOMENS,
5f16f536be37ce2b30061e25,511111415060,TEST BRANDCODE @1595340085980,baking,baking,Cogs,5f16f535be37ce2b30061e24,test brand @1595340085980,
5332fb83e4b03c9a25efd24a,511111502869,,,,Cpgs,5332f5f2e4b03c9a25efd0aa,Town House,
5ef38672be37ce02da95b72f,511111515036,KINGSFORD,outdoor,outdoor,Cogs,5eebc5412455c97a877ef382,Kingsford Charcoal,
5daf6baaa60b87376833e364,511111206101,YOPLAIT GO-GURT,dairy,,Cogs,5332f5f3e4b03c9a25efd0ae,Yoplait® Go-GURT®,
5a4d1f06e4b0d5c3fd86b678,511111700531,FRITO-LAY,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,FRITO-LAY,true
57ebc003e4b0ac389136a333,511111502142,GREY POUPON,condiments & sauces,,Cogs,559c2234e4b06aca36af13c6,Grey Poupon,false
5f441280be37ce5dbe9b7c80,511111915799,TEST BRANDCODE @1598296704763,baking,baking,Cogs,5f441280be37ce5dbe9b7c7d,test brand @1598296704763,
5ec2dda8be37ce5234ec36ba,511111814641,BERROCA®,health & wellness,healthy_and_wellness,Cogs,5d9b4f591dda2c6225a284aa,Berroca®,
58861c7f4e8d0d20bc42c4f9,511111301301,PROPEL,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,Propel,false
58b59a68e4b0857c2ddb7257,511111700975,MILWAUKEE'S BEST,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Milwaukee's Best Ice,false
5332f753e4b03c9a25efd10f,511111703778,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,NOS,
5a4d250ce4b0d5c3fd86b67b,511111400486,SPITZ,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,SPITZ,
5d9d0270a60b87376833e347,511111405535,IMAGINE,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,IMAGINE,
5d658fd1a3a018514994f431,511111905196,,,,Cogs,53e10d6368abd3c7065097cc,BETTER HOMES AND GARDENS Special Edition Magazine - Food ,
5f358338be37ce443bf9d55c,511111215332,TEST BRANDCODE @1597342520969,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1597342520969,
58b599fee4b0857c2ddb7256,511111900986,"",beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Steel Reserve Alloy Series,false
5a5d278de4b0db471c2d042f,511111800156,TUSK & GRAIN,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Tusk & Grain,
5332f7eee4b03c9a25efd15e,511111103370,REDD'S ALE,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Redd's Apple Ale,false
5afda18ee4b0c11cfecd49f5,511111104469,LANCE,snacks,,Cogs,5a734034e4b0d58f376be874,Lance,false
5a8c363ce4b0ccf165fac9e7,511111104186,PACIFIC FOODS,grocery,,Cogs,5a734034e4b0d58f376be874,Pacific Foods,false
5dd557081dda2c1971449a7a,511111606376,YOPLAIT DUNKERS,dairy,,Cogs,5332f5f3e4b03c9a25efd0ae,Yoplait® Dunkers,
5332f774e4b03c9a25efd126,511111603641,,,,Cpgs,5332f5f3e4b03c9a25efd0ae,Fiber One,
5f4802bdbe37ce0c8303373f,511111415855,TEST BRANDCODE @1598554813705,baking,baking,Cogs,5f4802bdbe37ce0c8303373c,test brand @1598554813705,
5a021703e4b00efe02b02a58,511111800590,LIPTON Soup,canned goods & soups,,Cogs,5332f5f6e4b03c9a25efd0b4,LIPTON Soup,false
5dc2da1fa60b873d6b0666d3,511111406341,MINIONS CEREAL,breakfast & cereal,,Cogs,53e10d6368abd3c7065097cc,Minions™ Cereal,
5d2f69a6a3a01810a2174aec,511111504856,LOVE HOME AND PLANET,household,,Cogs,5332f5f6e4b03c9a25efd0b4,LOVE HOME AND PLANET,
5f208dafbe37ce7958c59522,511111015185,TEST BRANDCODE @1595968943012,baking,baking,Cogs,5f208daebe37ce7958c59520,test brand @1595968943012,
5f2336cfbe37ce7958c5952c,511111715276,ONETOUCH,health & wellness,healthy_and_wellness,Cogs,5f036ccc2455c947fde9362f,OneTouch®,
5f3e9172be37ce5a0e01b953,511111015536,TEST BRANDCODE @1597935986248,baking,baking,Cogs,5f3e9172be37ce5a0e01b952,test brand @1597935986247,
55a41b88e4b0d0a65b3692f0,511111902690,KRAFT,dairy,,Cogs,559c2234e4b06aca36af13c6,Kraft,false
5daf70071dda2c3e1416ae9e,511111906124,BASIC 4,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Basic 4™,
5a8c31bfe4b0ccf165fac9e4,511111804116,WOLFGANG PUCK,canned goods & soups,,Cogs,5a734034e4b0d58f376be874,Wolfgang Puck,false
5f7760f0be37ce1d26d7b7a5,511111516842,TEST BRANDCODE @1601659120828,baking,baking,Cogs,5f7760f0be37ce1d26d7b7a2,test brand @1601659120828,
5f99f71bbe37ce13da9eadea,511111317159,TEST BRANDCODE @1603925787441,baking,baking,Cogs,5f99f71bbe37ce13da9eade6,test brand @1603925787441,
5a8c378ce4b07f0a2dac8946,511111704218,THE SOULFUL PROJECT,breakfast & cereal,,Cogs,53e10d6368abd3c7065097cc,The Soulfull Project,
5f493682be37ce52f8314fd0,511111815945,TEST BRANDCODE @1598633602924,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1598633602924,
580dff97e4b0f32b2de21381,511111901860,DREAM WHIP,baking,,Cogs,559c2234e4b06aca36af13c6,Dream Whip,false
5f38578fbe37ce5178517ad7,511111815457,TEST BRANDCODE @1597527951461,baking,baking,Cogs,5f38578fbe37ce5178517ad3,test brand @1597527951461,
5fd2a0bfbe37ce49eb72c0f0,511111718123,TEST BRANDCODE @1607639231623,baking,baking,Cogs,5fd2a0bfbe37ce49eb72c0ef,test brand @1607639231623,false
5332fa6be4b03c9a25efd217,511111903062,,,,Cpgs,5332fa12e4b03c9a25efd1e7,Brew Pub,
5a8f64c6e4b0a2e2844f5695,511111104254,KJELDSEN,snacks,,Cogs,5a734034e4b0d58f376be874,Kjeldsen,false
